title: exp3_null, recorded: 21.11.18 16.02.51, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:256, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:5000, units:emotiv,,,,,,,,,,,,,,,,,,,,,,,,,
70,16,4120.769231,4117.051282,4126.282051,4125.769231,4109.871795,4118.461538,3972.692307,4123.076923,4110.897436,4112.179487,4115,4116.282051,4113.974359,4125.384615,166,12,,,,,,,,,,,,,,,,,
71,16,4115.384615,4111.282051,4118.974359,4120.128205,4108.205128,4109.743589,3968.205128,4119.230769,4106.282051,4114.102564,4113.974359,4112.179487,4110.25641,4122.435897,52,5,,,,,,,,,,,,,,,,,
72,16,4116.282051,4107.820513,4121.666666,4120.384615,4106.923077,4109.487179,3966.282051,4121.923077,4107.051282,4116.923077,4119.487179,4115.897436,4109.358974,4124.230769,138,12,,,,,,,,,,,,,,,,,
73,16,4118.974359,4109.615384,4127.948718,4122.307692,4103.461538,4113.589743,3968.589743,4121.794872,4110.769231,4117.820513,4120.51282,4121.025641,4112.948718,4126.153846,143,13,,,,,,,,,,,,,,,,,
74,16,4109.871795,4105.51282,4114.230769,4113.589743,4106.025641,4108.846154,3969.871794,4116.153846,4105.128205,4101.923077,4109.102564,4109.102564,4104.615384,4115.128205,21,13,,,,,,,,,,,,,,,,,
75,16,4109.615384,4098.717948,4110,4109.487179,4103.717948,4107.820513,3965.897435,4115.25641,4095.384615,4088.076923,4097.820512,4098.076923,4093.589743,4110.51282,17,13,,,,,,,,,,,,,,,,,
76,16,4110.897436,4099.358974,4110.25641,4112.820513,4102.307692,4113.333333,3968.333333,4117.820513,4103.717948,4101.538461,4104.358974,4101.666666,4102.692307,4119.358974,255,12,,,,,,,,,,,,,,,,,
77,16,4107.564102,4100.76923,4108.846154,4110.897436,4102.564102,4112.435897,3975.51282,4118.076923,4113.461538,4114.487179,4108.461538,4099.743589,4105.25641,4117.179487,168,12,,,,,,,,,,,,,,,,,
78,16,4104.487179,4098.846154,4102.179487,4106.282051,4101.282051,4109.230769,3979.615384,4118.846154,4113.461538,4111.282051,4101.153846,4090.641025,4093.589743,4106.282051,21,13,,,,,,,,,,,,,,,,,
79,16,4103.589743,4099.102564,4099.358974,4106.025641,4104.230769,4114.615384,3984.615384,4123.717948,4121.923077,4117.051282,4102.564102,4088.846154,4096.538461,4106.153846,17,13,,,,,,,,,,,,,,,,,
80,16,4110.51282,4101.153846,4110.897436,4110.897436,4104.743589,4122.051282,3983.974358,4125,4124.871795,4121.923077,4109.358974,4095.641025,4105.641025,4113.589743,255,12,,,,,,,,,,,,,,,,,
81,16,4110.897436,4107.051282,4113.461538,4118.076923,4112.692307,4117.307692,3981.666666,4121.666666,4123.333333,4123.717948,4117.820513,4107.435897,4112.435897,4120,168,12,,,,,,,,,,,,,,,,,
82,16,4115.128205,4110,4118.717948,4120.897436,4117.051282,4112.564102,3988.076923,4126.923077,4132.051282,4128.974359,4125.384615,4114.487179,4119.871795,4124.487179,21,13,,,,,,,,,,,,,,,,,
83,16,4125.51282,4109.358974,4123.205128,4120.128205,4110.128205,4119.487179,3996.02564,4135,4138.589743,4135.384615,4129.358974,4117.948718,4124.230769,4128.461538,17,13,,,,,,,,,,,,,,,,,
84,16,4128.076923,4115.897436,4120.128205,4124.358974,4115.51282,4123.333333,4000.641025,4131.538461,4137.564102,4149.230769,4132.692307,4124.487179,4128.205128,4137.692307,255,12,,,,,,,,,,,,,,,,,
85,16,4127.820513,4116.025641,4124.615384,4124.615384,4119.487179,4119.230769,4001.153846,4124.487179,4132.051282,4134.487179,4129.230769,4123.461538,4128.717948,4141.282051,168,12,,,,,,,,,,,,,,,,,
86,16,4116.538461,4106.282051,4114.743589,4113.717948,4112.564102,4112.307692,3997.179487,4124.871795,4127.692307,4106.666666,4120.641025,4113.076923,4122.692307,4131.538461,21,13,,,,,,,,,,,,,,,,,
87,16,4109.615384,4101.282051,4107.564102,4107.564102,4105,4109.615384,3996.410256,4123.974359,4122.435897,4116.282051,4112.820513,4106.153846,4113.205128,4123.717948,17,13,,,,,,,,,,,,,,,,,
88,16,4114.615384,4100.76923,4109.871795,4107.820513,4104.230769,4114.487179,4007.948717,4121.410256,4123.846154,4136.538461,4110.25641,4103.717948,4110,4123.076923,255,12,,,,,,,,,,,,,,,,,
89,16,4114.358974,4102.692307,4103.589743,4106.025641,4106.538461,4117.435897,4018.846153,4123.589743,4132.307692,4132.435897,4113.461538,4104.487179,4112.564102,4122.179487,168,12,,,,,,,,,,,,,,,,,
90,16,4113.076923,4100.51282,4106.666666,4105.769231,4102.051282,4111.666666,4012.564102,4124.230769,4126.282051,4119.230769,4108.333333,4103.205128,4105.769231,4120.51282,21,13,,,,,,,,,,,,,,,,,
91,16,4113.333333,4100,4109.743589,4110,4105.51282,4111.666666,4015.384615,4123.205128,4123.589743,4126.538461,4106.025641,4103.333333,4107.820513,4121.538461,17,13,,,,,,,,,,,,,,,,,
92,16,4120.25641,4109.487179,4114.230769,4114.487179,4111.410256,4117.051282,4027.564102,4125.51282,4132.179487,4140.25641,4117.179487,4111.666666,4123.076923,4125.897436,255,12,,,,,,,,,,,,,,,,,
93,16,4123.333333,4115.128205,4119.358974,4114.615384,4109.743589,4113.974359,4023.076923,4124.615384,4127.179487,4132.820513,4121.410256,4114.871795,4125.25641,4126.923077,168,12,,,,,,,,,,,,,,,,,
94,16,4113.076923,4110,4112.564102,4112.307692,4110.641025,4108.974359,4020.51282,4120.769231,4117.820513,4117.564102,4115.128205,4109.230769,4115.641025,4122.179487,21,13,,,,,,,,,,,,,,,,,
95,16,4116.153846,4107.564102,4118.205128,4114.615384,4109.102564,4112.179487,4029.230769,4120,4118.846154,4118.846154,4113.461538,4111.153846,4112.564102,4122.820513,17,13,,,,,,,,,,,,,,,,,
96,16,4125.897436,4113.076923,4124.615384,4120.641025,4111.923077,4111.282051,4036.025641,4123.717948,4127.564102,4136.923077,4125.897436,4123.205128,4122.948718,4134.102564,255,12,,,,,,,,,,,,,,,,,
97,16,4126.538461,4117.564102,4126.923077,4123.846154,4118.589743,4109.358974,4039.871794,4127.564102,4129.871795,4139.230769,4137.051282,4129.615384,4133.974359,4145.128205,168,12,,,,,,,,,,,,,,,,,
98,16,4122.820513,4112.948718,4126.025641,4119.487179,4116.794872,4113.076923,4042.692307,4126.923077,4123.076923,4127.051282,4128.333333,4121.794872,4127.564102,4138.717949,21,13,,,,,,,,,,,,,,,,,
99,16,4112.307692,4102.820513,4108.461538,4109.102564,4111.282051,4112.820513,4045.897435,4123.461538,4121.538461,4127.948718,4111.410256,4108.717948,4111.794872,4119.615384,17,13,,,,,,,,,,,,,,,,,
100,16,4112.307692,4096.410256,4105.769231,4104.358974,4104.743589,4110,4045.897435,4122.564102,4120,4127.307692,4103.974359,4101.538461,4103.717948,4113.974359,255,12,,,,,,,,,,,,,,,,,
101,16,4116.410256,4100.384615,4108.076923,4107.435897,4105.641025,4113.589743,4048.205128,4122.692307,4115.384615,4115.897436,4106.923077,4101.025641,4109.358974,4118.205128,168,12,,,,,,,,,,,,,,,,,
102,16,4111.410256,4102.564102,4104.102564,4107.692307,4112.051282,4116.923077,4051.538461,4120.128205,4114.743589,4110.897436,4106.025641,4100.128205,4110.128205,4116.025641,21,13,,,,,,,,,,,,,,,,,
103,16,4111.410256,4100.128205,4109.230769,4109.230769,4108.589743,4113.461538,4047.435897,4121.923077,4118.076923,4119.743589,4104.230769,4100.51282,4104.102564,4113.205128,17,13,,,,,,,,,,,,,,,,,
104,16,4109.743589,4103.076923,4108.076923,4112.948718,4108.974359,4108.076923,4044.487179,4122.307692,4119.871795,4134.743589,4112.692307,4107.051282,4110,4114.230769,255,12,,,,,,,,,,,,,,,,,
105,16,4111.923077,4105,4111.153846,4111.282051,4113.076923,4109.102564,4049.102564,4116.153846,4110,4122.948718,4112.692307,4108.846154,4112.051282,4115.897436,168,12,,,,,,,,,,,,,,,,,
106,16,4114.358974,4106.923077,4111.410256,4113.717948,4112.435897,4111.410256,4057.948718,4116.666666,4109.487179,4112.564102,4108.461538,4105.384615,4110,4120.384615,21,13,,,,,,,,,,,,,,,,,
107,16,4111.282051,4106.923077,4107.564102,4118.717948,4111.538461,4110.128205,4061.794871,4124.871795,4124.871795,4136.025641,4116.794872,4111.153846,4113.974359,4124.615384,17,13,,,,,,,,,,,,,,,,,
108,16,4111.153846,4102.179487,4113.846154,4118.974359,4107.179487,4112.948718,4066.794871,4123.846154,4126.538461,4137.435897,4121.410256,4115.641025,4115.384615,4121.923077,255,12,,,,,,,,,,,,,,,,,
109,16,4106.666666,4104.615384,4112.435897,4118.589743,4111.794872,4117.564102,4081.410256,4120,4125.128205,4122.307692,4121.025641,4113.589743,4121.282051,4123.076923,168,12,,,,,,,,,,,,,,,,,
110,16,4107.820513,4106.153846,4112.179487,4116.025641,4117.051282,4113.717948,4091.025641,4125,4128.333333,4130,4117.820513,4111.666666,4121.282051,4126.794872,21,13,,,,,,,,,,,,,,,,,
111,16,4109.230769,4098.205128,4107.435897,4107.564102,4107.179487,4106.794872,4093.076923,4122.435897,4117.692307,4133.333333,4108.461538,4105.769231,4107.564102,4118.589743,17,13,,,,,,,,,,,,,,,,,
112,16,4104.230769,4096.794871,4099.230769,4103.974359,4101.282051,4108.076923,4096.282051,4112.948718,4103.333333,4119.230769,4100.897436,4100.51282,4102.820513,4110.769231,255,12,,,,,,,,,,,,,,,,,
113,16,4108.076923,4101.025641,4104.358974,4107.179487,4104.230769,4109.615384,4103.589743,4116.538461,4100.25641,4111.666666,4096.538461,4104.102564,4107.948718,4112.692307,168,12,,,,,,,,,,,,,,,,,
114,16,4106.153846,4098.333333,4101.666666,4105.897436,4103.589743,4105.51282,4109.743589,4122.307692,4104.487179,4111.025641,4097.435897,4103.589743,4107.179487,4113.589743,21,13,,,,,,,,,,,,,,,,,
115,16,4103.205128,4095.384615,4102.820513,4105,4096.794871,4105.25641,4105.25641,4118.333333,4101.538461,4105,4095.128205,4097.564102,4101.025641,4108.717948,17,13,,,,,,,,,,,,,,,,,
116,16,4106.538461,4098.974359,4105.769231,4108.205128,4098.205128,4105.769231,4104.358974,4111.538461,4096.410256,4102.948718,4091.666666,4098.076923,4100.384615,4107.179487,255,12,,,,,,,,,,,,,,,,,
117,16,4107.820513,4102.820513,4103.461538,4108.846154,4103.076923,4105.384615,4116.282051,4107.051282,4100,4100.76923,4094.487179,4104.615384,4105.641025,4115,168,12,,,,,,,,,,,,,,,,,
118,16,4111.282051,4101.025641,4111.410256,4106.923077,4098.974359,4107.051282,4122.179487,4111.025641,4103.974359,4101.666666,4097.564102,4105.897436,4107.051282,4121.666666,21,13,,,,,,,,,,,,,,,,,
119,16,4107.051282,4097.948718,4107.307692,4105.769231,4097.435897,4107.948718,4121.153846,4118.076923,4107.564102,4112.179487,4102.692307,4102.948718,4108.461538,4117.564102,17,13,,,,,,,,,,,,,,,,,
120,16,4103.589743,4095.641025,4104.230769,4107.179487,4097.179487,4107.435897,4125.769231,4117.948718,4106.153846,4111.666666,4107.051282,4103.974359,4111.538461,4113.717948,255,12,,,,,,,,,,,,,,,,,
121,16,4109.230769,4100.384615,4114.230769,4111.923077,4098.846154,4106.666666,4133.076923,4117.435897,4106.923077,4113.717948,4111.538461,4115.25641,4116.282051,4122.179487,168,12,,,,,,,,,,,,,,,,,
122,16,4112.435897,4109.230769,4117.948718,4113.205128,4105.128205,4107.051282,4135.384615,4120,4115,4130.51282,4119.102564,4125.25641,4120.897436,4129.358974,21,13,,,,,,,,,,,,,,,,,
123,16,4110.641025,4103.846154,4116.410256,4108.974359,4101.923077,4106.538461,4133.205128,4119.358974,4109.487179,4124.102564,4111.282051,4115.51282,4113.205128,4120.641025,17,13,,,,,,,,,,,,,,,,,
124,16,4098.333333,4093.076923,4100.641025,4103.333333,4096.282051,4105.51282,4136.410256,4115.641025,4100.641025,4102.051282,4096.282051,4101.025641,4104.743589,4111.025641,255,12,,,,,,,,,,,,,,,,,
125,16,4094.358974,4093.589743,4094.871795,4100.128205,4096.153846,4106.666666,4140.897436,4113.589743,4100,4100.641025,4093.205128,4099.615384,4104.871795,4108.076923,168,12,,,,,,,,,,,,,,,,,
126,16,4102.820513,4098.974359,4102.820513,4103.333333,4101.538461,4108.205128,4139.615384,4113.974359,4100,4115.51282,4100.76923,4100.897436,4106.923077,4107.435897,21,13,,,,,,,,,,,,,,,,,
127,16,4104.230769,4103.589743,4102.051282,4110.769231,4113.076923,4108.461538,4142.948718,4118.846154,4104.358974,4120.769231,4106.410256,4101.410256,4108.461538,4109.615384,54,0,,,,,,,,,,,,,,,,,
0,16,4108.717948,4102.179487,4105.51282,4112.692307,4107.948718,4108.076923,4146.666666,4121.923077,4104.358974,4104.230769,4098.846154,4100.51282,4103.076923,4109.487179,36,12,,,,,,,,,,,,,,,,,
1,16,4109.102564,4098.461538,4103.333333,4106.153846,4097.820512,4107.692307,4146.282051,4118.589743,4103.846154,4102.051282,4092.435897,4096.794871,4099.871795,4107.948718,247,12,,,,,,,,,,,,,,,,,
2,16,4105.128205,4098.589743,4101.538461,4103.333333,4099.743589,4108.076923,4148.461538,4115.128205,4104.871795,4117.051282,4093.076923,4097.564102,4098.205128,4107.051282,232,10,,,,,,,,,,,,,,,,,
3,16,4104.358974,4097.564102,4106.410256,4106.025641,4099.358974,4108.846154,4151.025641,4114.615384,4100.25641,4111.666666,4093.717948,4100.641025,4097.307692,4108.589743,63,12,,,,,,,,,,,,,,,,,
4,16,4101.282051,4098.076923,4106.666666,4108.333333,4100.384615,4107.435897,4154.871795,4120,4106.794872,4109.358974,4101.794871,4106.794872,4113.974359,4117.179487,3,14,,,,,,,,,,,,,,,,,
5,16,4111.025641,4103.717948,4118.717948,4114.871795,4105,4108.974359,4160.51282,4124.102564,4119.743589,4126.153846,4111.538461,4117.692307,4130,4133.076923,240,8,,,,,,,,,,,,,,,,,
6,16,4118.846154,4112.179487,4123.974359,4122.435897,4112.820513,4113.076923,4162.307692,4122.179487,4121.666666,4142.051282,4117.692307,4125.51282,4127.820513,4138.076923,195,11,,,,,,,,,,,,,,,,,
7,16,4114.230769,4111.666666,4117.820513,4120.384615,4116.153846,4109.230769,4153.717949,4120,4112.179487,4135,4116.153846,4122.307692,4122.692307,4127.948718,52,5,,,,,,,,,,,,,,,,,
8,16,4115.25641,4104.871795,4115.641025,4115.641025,4111.153846,4105.641025,4141.153846,4118.846154,4104.487179,4108.589743,4106.666666,4114.230769,4121.666666,4122.435897,137,12,,,,,,,,,,,,,,,,,
9,16,4111.794872,4106.538461,4105.384615,4111.666666,4110.25641,4110.641025,4138.333333,4122.051282,4110.897436,4108.974359,4105.769231,4113.589743,4117.692307,4122.692307,141,13,,,,,,,,,,,,,,,,,
10,16,4102.307692,4102.307692,4100,4100.384615,4107.435897,4111.282051,4134.615384,4122.564102,4108.205128,4112.564102,4097.179487,4102.948718,4101.666666,4113.205128,20,13,,,,,,,,,,,,,,,,,
11,16,4090.897436,4089.358974,4093.333333,4090.384615,4101.282051,4106.538461,4121.794872,4112.307692,4089.871795,4078.333333,4069.487179,4079.871795,4081.794871,4094.230769,17,13,,,,,,,,,,,,,,,,,
12,16,4090.128205,4087.948718,4087.051282,4092.051282,4100.897436,4106.282051,4112.820513,4106.666666,4081.282051,4059.487179,4059.487179,4073.076923,4074.230769,4088.461538,253,12,,,,,,,,,,,,,,,,,
13,16,4099.102564,4095.76923,4095.128205,4097.051282,4101.410256,4107.307692,4107.564102,4108.076923,4085.641025,4080.76923,4074.743589,4084.615384,4079.230769,4098.076923,168,12,,,,,,,,,,,,,,,,,
14,16,4097.179487,4099.102564,4095.51282,4098.717948,4101.666666,4104.743589,4101.282051,4107.051282,4091.923077,4097.564102,4088.333333,4091.923077,4092.692307,4105.641025,20,13,,,,,,,,,,,,,,,,,
15,16,4101.794871,4097.179487,4101.923077,4102.051282,4100.384615,4104.230769,4099.230769,4111.282051,4096.282051,4095.897436,4091.282051,4095.384615,4104.871795,4113.076923,17,13,,,,,,,,,,,,,,,,,
16,16,4110.25641,4095.25641,4106.923077,4105.897436,4096.538461,4107.692307,4107.948718,4119.615384,4106.153846,4106.282051,4097.435897,4105.769231,4111.923077,4122.564102,0,0,,,,,,,,,,,,,,,,,
17,16,4109.487179,4098.205128,4105.51282,4107.564102,4095.641025,4106.794872,4111.410256,4122.820513,4114.487179,4117.435897,4105.769231,4112.820513,4116.666666,4127.179487,0,0,,,,,,,,,,,,,,,,,
18,16,4111.794872,4100.897436,4113.461538,4108.205128,4096.282051,4102.948718,4098.205128,4120.641025,4111.153846,4106.538461,4106.538461,4111.410256,4117.307692,4125.769231,0,0,,,,,,,,,,,,,,,,,
19,16,4106.410256,4099.358974,4108.974359,4106.025641,4102.051282,4100.897436,4085.897436,4113.846154,4107.820513,4103.333333,4107.051282,4109.871795,4117.564102,4121.282051,0,0,,,,,,,,,,,,,,,,,
20,16,4101.025641,4096.025641,4103.461538,4105.384615,4103.846154,4101.538461,4083.589743,4113.846154,4104.615384,4112.564102,4103.846154,4106.282051,4112.948718,4114.358974,0,0,,,,,,,,,,,,,,,,,
21,16,4097.692307,4095.384615,4101.410256,4107.307692,4099.871795,4103.589743,4082.948718,4118.461538,4102.564102,4114.487179,4097.692307,4099.358974,4105.641025,4108.205128,0,0,,,,,,,,,,,,,,,,,
22,16,4091.410256,4093.589743,4097.435897,4105.769231,4100.76923,4104.358974,4076.666666,4114.487179,4104.230769,4111.794872,4095.641025,4094.871795,4101.025641,4107.307692,0,0,,,,,,,,,,,,,,,,,
23,16,4092.435897,4089.230769,4101.282051,4099.615384,4098.974359,4106.153846,4071.794871,4112.435897,4100.51282,4107.179487,4094.743589,4091.666666,4096.025641,4105.128205,0,0,,,,,,,,,,,,,,,,,
24,16,4090.384615,4091.538461,4095.76923,4096.538461,4098.717948,4105.897436,4077.948718,4119.487179,4100.384615,4103.076923,4097.307692,4089.871795,4099.615384,4104.230769,0,0,,,,,,,,,,,,,,,,,
25,16,4090.641025,4092.307692,4095.384615,4097.692307,4092.820512,4101.538461,4085,4122.051282,4101.153846,4100,4095,4091.538461,4103.076923,4105.25641,0,0,,,,,,,,,,,,,,,,,
26,16,4094.615384,4089.615384,4098.846154,4094.743589,4085.51282,4101.153846,4086.410256,4117.307692,4099.230769,4096.538461,4087.820512,4090.384615,4097.564102,4104.871795,0,0,,,,,,,,,,,,,,,,,
27,16,4091.794871,4091.666666,4092.179487,4092.307692,4094.230769,4105.51282,4088.717948,4112.179487,4100.641025,4089.743589,4090,4088.333333,4097.820512,4106.923077,0,0,,,,,,,,,,,,,,,,,
28,16,4095,4090.384615,4094.615384,4092.948718,4097.435897,4106.538461,4085.51282,4110.25641,4097.307692,4082.948718,4088.846154,4087.948718,4097.948718,4106.666666,0,0,,,,,,,,,,,,,,,,,
29,16,4094.358974,4086.282051,4095.641025,4093.717948,4091.923077,4103.846154,4081.794871,4116.666666,4096.666666,4094.871795,4086.666666,4089.230769,4096.025641,4104.230769,0,0,,,,,,,,,,,,,,,,,
30,16,4093.846154,4090.51282,4100.641025,4101.282051,4090.51282,4104.743589,4081.666666,4122.948718,4101.923077,4108.589743,4095.51282,4097.179487,4100.641025,4110.384615,0,0,,,,,,,,,,,,,,,,,
31,16,4099.487179,4097.692307,4106.538461,4108.205128,4091.025641,4105.128205,4075.25641,4118.589743,4104.358974,4105.384615,4102.692307,4102.692307,4103.717948,4117.307692,0,0,,,,,,,,,,,,,,,,,
32,16,4098.461538,4097.564102,4101.923077,4101.794871,4098.717948,4102.948718,4068.076923,4113.333333,4108.461538,4106.923077,4104.487179,4102.307692,4105.769231,4114.487179,0,0,,,,,,,,,,,,,,,,,
33,16,4100,4094.871795,4106.538461,4098.589743,4103.846154,4105.128205,4067.435897,4114.487179,4109.615384,4108.076923,4106.794872,4102.307692,4106.923077,4108.846154,0,0,,,,,,,,,,,,,,,,,
34,16,4099.102564,4097.051282,4101.538461,4102.051282,4101.666666,4108.333333,4070.51282,4114.871795,4107.179487,4100.76923,4106.794872,4100,4104.487179,4107.307692,0,0,,,,,,,,,,,,,,,,,
35,16,4096.153846,4096.282051,4096.794871,4096.794871,4100,4103.974359,4068.205128,4108.974359,4094.358974,4085,4098.076923,4094.102564,4096.153846,4107.564102,0,0,,,,,,,,,,,,,,,,,
36,16,4094.871795,4090.641025,4097.948718,4091.538461,4095.641025,4097.564102,4067.692307,4105.897436,4079.615384,4065.384615,4086.923077,4088.205128,4084.871795,4102.307692,0,0,,,,,,,,,,,,,,,,,
37,16,4088.974359,4085.384615,4086.153846,4090.25641,4088.461538,4096.666666,4078.846154,4107.435897,4080.641025,4061.282051,4082.564102,4083.333333,4081.153846,4093.076923,0,0,,,,,,,,,,,,,,,,,
38,16,4090.25641,4077.179487,4085.76923,4083.461538,4079.102564,4095.51282,4084.230769,4107.051282,4081.282051,4059.871794,4076.410256,4074.102564,4077.820512,4091.794871,0,0,,,,,,,,,,,,,,,,,
39,16,4091.923077,4074.230769,4087.820512,4081.025641,4074.487179,4093.205128,4081.282051,4112.179487,4080.641025,4063.846153,4075.76923,4072.948718,4080.25641,4099.743589,0,0,,,,,,,,,,,,,,,,,
40,16,4099.615384,4085,4091.282051,4090.897436,4080.76923,4097.307692,4084.487179,4123.589743,4094.102564,4086.025641,4088.461538,4090.641025,4092.820512,4111.410256,0,0,,,,,,,,,,,,,,,,,
41,16,4109.487179,4092.051282,4102.179487,4098.846154,4087.820512,4101.282051,4087.435897,4122.435897,4103.846154,4097.820512,4097.051282,4101.538461,4101.666666,4120.897436,0,0,,,,,,,,,,,,,,,,,
42,16,4102.564102,4090.384615,4100.51282,4096.282051,4090,4096.923077,4082.564102,4113.974359,4104.358974,4095.641025,4097.692307,4096.923077,4104.102564,4120.769231,0,0,,,,,,,,,,,,,,,,,
43,16,4098.205128,4090,4101.153846,4093.589743,4086.538461,4095,4073.589743,4117.051282,4103.717948,4093.589743,4096.666666,4095.897436,4099.871795,4111.666666,0,0,,,,,,,,,,,,,,,,,
44,16,4097.948718,4093.589743,4101.282051,4099.102564,4092.179487,4099.230769,4071.538461,4121.153846,4104.487179,4089.102564,4100.384615,4100.897436,4098.205128,4106.794872,0,0,,,,,,,,,,,,,,,,,
45,16,4098.589743,4099.358974,4101.666666,4106.538461,4101.538461,4102.179487,4079.358974,4117.692307,4103.333333,4086.538461,4106.923077,4101.666666,4100.25641,4108.846154,0,0,,,,,,,,,,,,,,,,,
46,16,4105.51282,4101.025641,4106.538461,4107.051282,4102.307692,4105.51282,4079.487179,4111.794872,4096.794871,4089.615384,4105.897436,4097.564102,4096.282051,4109.230769,0,0,,,,,,,,,,,,,,,,,
47,16,4101.282051,4100.128205,4099.487179,4104.871795,4102.435897,4105,4077.564102,4107.051282,4092.435897,4081.794871,4102.692307,4096.410256,4094.871795,4108.333333,0,0,,,,,,,,,,,,,,,,,
